id,nc,sent,rank label,rank pred,input,output,time
113,加分,风行高考30年的全国性加分项目，自2018年之后画上句号。,,"['86194313490.png', '46263339705.png', '48841962709.png', '90039429370.png', '66262552721.png']","Consider the expression: [加分] in the Chinese language, and its meaning in context: [风行高考30年的全国性加分项目，自2018年之后画上句号。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 4, 2]",3.8860790729522705
114,加分,加分政策不仅仅意味着对某些群体的特殊照顾，更关乎教育公平。,,"['46263339705.png', '86194313490.png', '48841962709.png', '66262552721.png', '90039429370.png']","Consider the expression: [加分] in the Chinese language, and its meaning in context: [加分政策不仅仅意味着对某些群体的特殊照顾，更关乎教育公平。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 4, 5]",1.0312035083770752
115,牛市,伴随着新能源产业的快速发展，整个清洁能源板块迎来了‘牛市’行情，投资者信心大增。,,"['39479397108.png', '12872477226.png', '37407579475.png', '98992561631.png', '19911317897.png']","Consider the expression: [牛市] in the Chinese language, and its meaning in context: [伴随着新能源产业的快速发展，整个清洁能源板块迎来了‘牛市’行情，投资者信心大增。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 5, 4]",6.328984975814819
116,牛市,在互联网＋政策推动下，该行业迎来了历史性的牛市，不仅吸引了资本，也带动了大量人才流入。,,"['39479397108.png', '12872477226.png', '37407579475.png', '98992561631.png', '19911317897.png']","Consider the expression: [牛市] in the Chinese language, and its meaning in context: [在互联网＋政策推动下，该行业迎来了历史性的牛市，不仅吸引了资本，也带动了大量人才流入。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 4, 5]",2.9430058002471924
117,牛市,在牛市中，资产价格总体呈现上升趋势，通常持续数月甚至数年。,,"['39479397108.png', '12872477226.png', '37407579475.png', '98992561631.png', '19911317897.png']","Consider the expression: [牛市] in the Chinese language, and its meaning in context: [在牛市中，资产价格总体呈现上升趋势，通常持续数月甚至数年。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 5, 4]",1.0631756782531738
118,牛市,牛市的典型特征是投资者情绪高涨：随着更多投资者被市场吸引，买入行为会显著增加，股票需求上升进而推动价格走高。,,"['37407579475.png', '98992561631.png', '39479397108.png', '12872477226.png', '19911317897.png']","Consider the expression: [牛市] in the Chinese language, and its meaning in context: [牛市的典型特征是投资者情绪高涨：随着更多投资者被市场吸引，买入行为会显著增加，股票需求上升进而推动价格走高。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 3, 2, 4]",1.1762781143188477
119,有喜了,马筱梅承认有喜，自曝隐瞒原因,,"['96916174504.png', '71022748472.png', '11929700175.png', '75965009782.png', '93856003684.png']","Consider the expression: [有喜了] in the Chinese language, and its meaning in context: [马筱梅承认有喜，自曝隐瞒原因]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 1, 4, 2]",2.791994094848633
120,有喜了,朱婷又一老队友有喜了！,,"['96916174504.png', '71022748472.png', '75965009782.png', '11929700175.png', '93856003684.png']","Consider the expression: [有喜了] in the Chinese language, and its meaning in context: [朱婷又一老队友有喜了！]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 1, 4, 5]",1.338923454284668
121,有喜了,“家有喜事，提前放假！”广东一餐馆老板因门上张贴的喜报走红,,"['71022748472.png', '96916174504.png', '75965009782.png', '11929700175.png', '93856003684.png']","Consider the expression: [有喜了] in the Chinese language, and its meaning in context: [“家有喜事，提前放假！”广东一餐馆老板因门上张贴的喜报走红]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 5, 4]",1.3609464168548584
122,有喜了,开门有好运，出入见欢喜，有喜就有开门红。,,"['96916174504.png', '71022748472.png', '93856003684.png', '75965009782.png', '11929700175.png']","Consider the expression: [有喜了] in the Chinese language, and its meaning in context: [开门有好运，出入见欢喜，有喜就有开门红。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 2, 4, 1]",2.8921570777893066
123,劳碌命,一个人是不是劳碌命并不是命运注定，而是取决于个人性格,,"['84694071311.png', '49398320558.png', '13350421755.png', '59923609939.png', '76007877425.png']","Consider the expression: [劳碌命] in the Chinese language, and its meaning in context: [一个人是不是劳碌命并不是命运注定，而是取决于个人性格]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 4, 5, 2]",2.4420509338378906
124,劳碌命,焦虑就是劳碌命的最普遍表现,,"['84694071311.png', '59923609939.png', '13350421755.png', '76007877425.png', '49398320558.png']","Consider the expression: [劳碌命] in the Chinese language, and its meaning in context: [焦虑就是劳碌命的最普遍表现]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 3, 5, 2]",2.4088022708892822
125,劳碌命,那么从八字命理上如何来看劳碌命呢？劳碌命有何特征？,,"['84694071311.png', '59923609939.png', '13350421755.png', '49398320558.png', '76007877425.png']","Consider the expression: [劳碌命] in the Chinese language, and its meaning in context: [那么从八字命理上如何来看劳碌命呢？劳碌命有何特征？]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 2, 1, 5]",1.0643112659454346
126,劳碌命,在八字命理学中，劳碌命的八字特征主要体现在以下几个方面,,"['84694071311.png', '59923609939.png', '49398320558.png', '13350421755.png', '76007877425.png']","Consider the expression: [劳碌命] in the Chinese language, and its meaning in context: [在八字命理学中，劳碌命的八字特征主要体现在以下几个方面]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 4, 2]",4.165362596511841
127,勤劳的小蜜蜂,新就业群体被誉为“勤劳的小蜜蜂”，是“美好生活的创造者、守护者”。,,"['76751266015.png', '45215412300.png', '70872537694.png', '51762523549.png', '69669297463.png']","Consider the expression: [勤劳的小蜜蜂] in the Chinese language, and its meaning in context: [新就业群体被誉为“勤劳的小蜜蜂”，是“美好生活的创造者、守护者”。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 5, 4]",2.6069748401641846
128,勤劳的小蜜蜂,这几年，我一直牢记着总书记的话，努力做一只勤劳的小蜜蜂。,,"['76751266015.png', '45215412300.png', '51762523549.png', '70872537694.png', '69669297463.png']","Consider the expression: [勤劳的小蜜蜂] in the Chinese language, and its meaning in context: [这几年，我一直牢记着总书记的话，努力做一只勤劳的小蜜蜂。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 1, 3]",6.213219881057739
129,勤劳的小蜜蜂,勤劳的小蜜蜂在花丛中飞来飞去，采着花粉，忙着酿造甜甜的蜂蜜。,,"['45215412300.png', '76751266015.png', '51762523549.png', '70872537694.png', '69669297463.png']","Consider the expression: [勤劳的小蜜蜂] in the Chinese language, and its meaning in context: [勤劳的小蜜蜂在花丛中飞来飞去，采着花粉，忙着酿造甜甜的蜂蜜。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 4, 1, 3]",4.31997537612915
130,勤劳的小蜜蜂,阳光下，勤劳的小蜜蜂一刻也不停歇，嗡嗡地飞向一朵又一朵花。,,"['45215412300.png', '70872537694.png', '51762523549.png', '69669297463.png', '76751266015.png']","Consider the expression: [勤劳的小蜜蜂] in the Chinese language, and its meaning in context: [阳光下，勤劳的小蜜蜂一刻也不停歇，嗡嗡地飞向一朵又一朵花。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 1, 2, 5]",1.6044392585754395
131,一团乱麻,G7各国一团乱麻，“自由世界”麻烦大了,,"['17226113690.png', '53302174564.png', '77743713267.png', '25474583024.png', '16727646516.png']","Consider the expression: [一团乱麻] in the Chinese language, and its meaning in context: [G7各国一团乱麻，“自由世界”麻烦大了]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 2, 5, 1]",3.763723373413086
132,一团乱麻,然而，前任泰国政府所设想的“赢麻了”的美好愿景之下，却是一团乱麻。,,"['16727646516.png', '17226113690.png', '77743713267.png', '53302174564.png', '25474583024.png']","Consider the expression: [一团乱麻] in the Chinese language, and its meaning in context: [然而，前任泰国政府所设想的“赢麻了”的美好愿景之下，却是一团乱麻。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 4, 1, 3]",2.5828845500946045
133,一团乱麻,他打开旧箱子，发现里面压着一团乱麻似的破旧麻绳，解也解不开。,,"['77743713267.png', '17226113690.png', '53302174564.png', '16727646516.png', '25474583024.png']","Consider the expression: [一团乱麻] in the Chinese language, and its meaning in context: [他打开旧箱子，发现里面压着一团乱麻似的破旧麻绳，解也解不开。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 1, 2, 4]",1.1625351905822754
134,一团乱麻,车库角落里堆着几根旧麻线，缠成一团乱麻，让人都不敢轻动。,,"['77743713267.png', '17226113690.png', '53302174564.png', '25474583024.png', '16727646516.png']","Consider the expression: [一团乱麻] in the Chinese language, and its meaning in context: [车库角落里堆着几根旧麻线，缠成一团乱麻，让人都不敢轻动。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 1, 3, 5]",2.8890397548675537
135,摇钱树,摇钱树是中国古代神话传说中能生长出铜钱的神树，而且在取钱后还能如韭菜般的反复生长，取之不尽、用之不竭。,,"['73388083038.png', '83583521480.png', '40755526442.png', '67008477690.png', '59733468950.png']","Consider the expression: [摇钱树] in the Chinese language, and its meaning in context: [摇钱树是中国古代神话传说中能生长出铜钱的神树，而且在取钱后还能如韭菜般的反复生长，取之不尽、用之不竭。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 3, 2, 4]",3.405439615249634
136,摇钱树,古钱币摇钱树，这一富有神秘色彩和民间传说的物件，在中国传统文化中占据着特殊地位。,,"['73388083038.png', '40755526442.png', '83583521480.png', '67008477690.png', '59733468950.png']","Consider the expression: [摇钱树] in the Chinese language, and its meaning in context: [古钱币摇钱树，这一富有神秘色彩和民间传说的物件，在中国传统文化中占据着特殊地位。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 4, 2, 1]",5.178382873535156
137,摇钱树,20 年前房子是摇钱树，现在的房子或将成为中国人的累赘和噩梦,,"['40755526442.png', '83583521480.png', '73388083038.png', '67008477690.png', '59733468950.png']","Consider the expression: [摇钱树] in the Chinese language, and its meaning in context: [20 年前房子是摇钱树，现在的房子或将成为中国人的累赘和噩梦]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 2, 3, 4]",3.5003573894500732
138,摇钱树,中国楼市不能成为“摇钱树”，房子回归居住属性才是正道。,,"['73388083038.png', '83583521480.png', '40755526442.png', '67008477690.png', '59733468950.png']","Consider the expression: [摇钱树] in the Chinese language, and its meaning in context: [中国楼市不能成为“摇钱树”，房子回归居住属性才是正道。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 2, 3, 4, 5]",1.0228729248046875
139,连锁反应,一个超级大国的保护主义政策已引发连锁反应，可能彻底颠覆全球经济地理格局。,,"['90032769615.png', '80580433141.png', '84645431254.png', '17059948854.png', '76178228177.png']","Consider the expression: [连锁反应] in the Chinese language, and its meaning in context: [一个超级大国的保护主义政策已引发连锁反应，可能彻底颠覆全球经济地理格局。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 4, 3, 2]",2.672067165374756
140,连锁反应,降息 一场影响普通人生活的经济连锁反应,,"['80580433141.png', '90032769615.png', '84645431254.png', '17059948854.png', '76178228177.png']","Consider the expression: [连锁反应] in the Chinese language, and its meaning in context: [降息 一场影响普通人生活的经济连锁反应]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 1, 2, 5]",1.0949747562408447
141,连锁反应,在连锁反应中，正反馈会导致一连串自我放大的事件。,,"['80580433141.png', '84645431254.png', '17059948854.png', '90032769615.png', '76178228177.png']","Consider the expression: [连锁反应] in the Chinese language, and its meaning in context: [在连锁反应中，正反馈会导致一连串自我放大的事件。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",4.015688419342041
142,连锁反应,连锁反应，是指反应的产物或副产物又可作为其他反应的原料，从而使反应反复发生。,,"['80580433141.png', '84645431254.png', '76178228177.png', '90032769615.png', '17059948854.png']","Consider the expression: [连锁反应] in the Chinese language, and its meaning in context: [连锁反应，是指反应的产物或副产物又可作为其他反应的原料，从而使反应反复发生。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 5, 4, 2]",1.035602331161499
143,小抄,写代码的时候突然想不起了语法、代码片段、命令，这个时候小抄（速查表）可以发挥奇效！,,"['95148492311.png', '94918325169.png', '28353835520.png', '86924643836.png', '46693656403.png']","Consider the expression: [小抄] in the Chinese language, and its meaning in context: [写代码的时候突然想不起了语法、代码片段、命令，这个时候小抄（速查表）可以发挥奇效！]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 4, 5]",1.177673101425171
144,小抄,希望本期的这些开源项目能给你的小抄本增加一些内容，又或者在使用方式的便利上提供一些思路，从而构建出最适合自己、最趁手的“神兵利器”！,,"['95148492311.png', '94918325169.png', '28353835520.png', '86924643836.png', '46693656403.png']","Consider the expression: [小抄] in the Chinese language, and its meaning in context: [希望本期的这些开源项目能给你的小抄本增加一些内容，又或者在使用方式的便利上提供一些思路，从而构建出最适合自己、最趁手的“神兵利器”！]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 4, 1, 3]",1.0517909526824951
145,小抄,考试打小抄的17种套路，看得我都想试试,,"['95148492311.png', '28353835520.png', '86924643836.png', '94918325169.png', '46693656403.png']","Consider the expression: [小抄] in the Chinese language, and its meaning in context: [考试打小抄的17种套路，看得我都想试试]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 3, 5, 1]",1.313051700592041
146,小抄,月考才发现大家对小抄的需求量很大啊。,,"['95148492311.png', '28353835520.png', '86924643836.png', '94918325169.png', '46693656403.png']","Consider the expression: [小抄] in the Chinese language, and its meaning in context: [月考才发现大家对小抄的需求量很大啊。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 5, 2, 3]",1.0291883945465088
147,画蛇添足,简历已经很好，如果再加这些内容，恐怕是画蛇添足。,,"['35987474946.png', '48411095324.png', '34644445128.png', '37916624504.png', '49602188584.png']","Consider the expression: [画蛇添足] in the Chinese language, and its meaning in context: [简历已经很好，如果再加这些内容，恐怕是画蛇添足。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 5, 1, 2]",2.774756908416748
148,画蛇添足,材料都备齐了，你再添一样，只是画蛇添足。,,"['35987474946.png', '48411095324.png', '37916624504.png', '49602188584.png', '34644445128.png']","Consider the expression: [画蛇添足] in the Chinese language, and its meaning in context: [材料都备齐了，你再添一样，只是画蛇添足。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 5, 4, 3]",2.7415072917938232
149,画蛇添足,他在美术课上认真画了一条蛇，最后却又给蛇添上四条腿，老师摇头说这是在画蛇添足。,,"['35987474946.png', '48411095324.png', '34644445128.png', '37916624504.png', '49602188584.png']","Consider the expression: [画蛇添足] in the Chinese language, and its meaning in context: [他在美术课上认真画了一条蛇，最后却又给蛇添上四条腿，老师摇头说这是在画蛇添足。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 2, 1, 3]",1.5206718444824219
150,画蛇添足,在少儿教材中，有一页插图写着‘画蛇添足’：孩子们先画一条蜿蜒的蛇，再给它添了脚，直观展示成语的原始形象。,,"['35987474946.png', '48411095324.png', '34644445128.png', '37916624504.png', '49602188584.png']","Consider the expression: [画蛇添足] in the Chinese language, and its meaning in context: [在少儿教材中，有一页插图写着‘画蛇添足’：孩子们先画一条蜿蜒的蛇，再给它添了脚，直观展示成语的原始形象。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 4, 2, 3]",2.5493416786193848
151,命悬一线,"皇台酒业""披星戴帽""成常态 业绩命悬一线迷途难觅出路",,"['33655775586.png', '21224907367.png', '57705724820.png', '90017977651.png', '55918311676.png']","Consider the expression: [命悬一线] in the Chinese language, and its meaning in context: [皇台酒业""披星戴帽""成常态 业绩命悬一线迷途难觅出路]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 1, 4, 3]",5.630039215087891
152,命悬一线,退市命悬一线！这家公司连续18天低于面值,,"['33655775586.png', '57705724820.png', '21224907367.png', '90017977651.png', '55918311676.png']","Consider the expression: [命悬一线] in the Chinese language, and its meaning in context: [退市命悬一线！这家公司连续18天低于面值]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 5, 2]",4.27829647064209
153,命悬一线,出生仅40余小时的婴儿命悬一线——如果不能及时找到相配的Rh阴性血换血，小生命将永远失去健康的大脑。,,"['21224907367.png', '33655775586.png', '57705724820.png', '90017977651.png', '55918311676.png']","Consider the expression: [命悬一线] in the Chinese language, and its meaning in context: [出生仅40余小时的婴儿命悬一线——如果不能及时找到相配的Rh阴性血换血，小生命将永远失去健康的大脑。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 5, 4]",2.625196933746338
154,命悬一线,网传汶川地震救人小英雄陈浩遇车祸现命悬一线,,"['33655775586.png', '21224907367.png', '57705724820.png', '90017977651.png', '55918311676.png']","Consider the expression: [命悬一线] in the Chinese language, and its meaning in context: [网传汶川地震救人小英雄陈浩遇车祸现命悬一线]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 4, 1, 5]",1.0273516178131104
155,天书,这封信字太潦草，像天书似的。,,"['33923226725.png', '82247342710.png', '47408616588.png', '74711776790.png', '84037971043.png']","Consider the expression: [天书] in the Chinese language, and its meaning in context: [这封信字太潦草，像天书似的。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 3, 1, 4]",1.304734468460083
156,天书,妹妹近日愈发进了，看起天书来了。,,"['82247342710.png', '47408616588.png', '33923226725.png', '74711776790.png', '84037971043.png']","Consider the expression: [天书] in the Chinese language, and its meaning in context: [妹妹近日愈发进了，看起天书来了。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 2, 4, 3]",1.2358367443084717
157,天书,天书屡降，手敕仍存。,,"['82247342710.png', '33923226725.png', '74711776790.png', '47408616588.png', '84037971043.png']","Consider the expression: [天书] in the Chinese language, and its meaning in context: [天书屡降，手敕仍存。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 5, 2]",1.2039446830749512
158,天书,仁宗以天书殉葬山陵，呜呼贤哉！,,"['33923226725.png', '82247342710.png', '47408616588.png', '74711776790.png', '84037971043.png']","Consider the expression: [天书] in the Chinese language, and its meaning in context: [仁宗以天书殉葬山陵，呜呼贤哉！]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 5, 4, 2]",3.4828057289123535
159,欣喜若狂,西班牙成功卫冕 球迷欣喜若狂,,"['97939126372.png', '79432523119.png', '29302812537.png', '71242697467.png', '89369085450.png']","Consider the expression: [欣喜若狂] in the Chinese language, and its meaning in context: [西班牙成功卫冕 球迷欣喜若狂]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",2.5078678131103516
160,欣喜若狂,敌人为抓到一名红军师长而欣喜若狂，立即将他押往长沙。,,"['97939126372.png', '79432523119.png', '29302812537.png', '71242697467.png', '89369085450.png']","Consider the expression: [欣喜若狂] in the Chinese language, and its meaning in context: [敌人为抓到一名红军师长而欣喜若狂，立即将他押往长沙。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 2, 1]",4.791542291641235
161,欣喜若狂,我欣喜若狂，在松软的土壤上追捕着体型肥硕的蟋蟀。,,"['97939126372.png', '79432523119.png', '29302812537.png', '89369085450.png', '71242697467.png']","Consider the expression: [欣喜若狂] in the Chinese language, and its meaning in context: [我欣喜若狂，在松软的土壤上追捕着体型肥硕的蟋蟀。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 2, 4, 3]",1.253554344177246
162,欣喜若狂,我欣喜若狂。这是一次改变人生的经历。,,"['97939126372.png', '29302812537.png', '79432523119.png', '89369085450.png', '71242697467.png']","Consider the expression: [欣喜若狂] in the Chinese language, and its meaning in context: [我欣喜若狂。这是一次改变人生的经历。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 3, 2, 5]",6.603147029876709
163,杯水车薪,向加沙地带空投或海运人道主义救援物资只是“杯水车薪”。,,"['43223635416.png', '88844994786.png', '10516881044.png', '97581722340.png', '19326651842.png']","Consider the expression: [杯水车薪] in the Chinese language, and its meaning in context: [向加沙地带空投或海运人道主义救援物资只是“杯水车薪”。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 2, 1, 3]",5.2447381019592285
164,杯水车薪,行政院的880亿元协助方案，对产业长期发展仅是杯水车薪,,"['43223635416.png', '97581722340.png', '10516881044.png', '19326651842.png', '88844994786.png']","Consider the expression: [杯水车薪] in the Chinese language, and its meaning in context: [行政院的880亿元协助方案，对产业长期发展仅是杯水车薪]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",1.8063650131225586
165,杯水车薪,面对烧着的柴堆，他拿起一杯水泼了上去，火焰几乎未减分毫，简直就是现实中的‘杯水车薪’。,,"['43223635416.png', '88844994786.png', '97581722340.png', '10516881044.png', '19326651842.png']","Consider the expression: [杯水车薪] in the Chinese language, and its meaning in context: [面对烧着的柴堆，他拿起一杯水泼了上去，火焰几乎未减分毫，简直就是现实中的‘杯水车薪’。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 3, 2, 5]",1.0978014469146729
166,杯水车薪,他手里只拿着半瓶水，对着熊熊火焰泼去，场面就像‘杯水车薪’。,,"['43223635416.png', '97581722340.png', '88844994786.png', '19326651842.png', '10516881044.png']","Consider the expression: [杯水车薪] in the Chinese language, and its meaning in context: [他手里只拿着半瓶水，对着熊熊火焰泼去，场面就像‘杯水车薪’。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 1, 5, 3]",3.733879566192627
167,临阵脱逃,国家公务员局相关负责人昨日透露，有36万考生“临阵脱逃”自动放弃了考试。,,"['58358334039.png', '90927893976.png', '49752844525.png', '90625933235.png', '80767057976.png']","Consider the expression: [临阵脱逃] in the Chinese language, and its meaning in context: [国家公务员局相关负责人昨日透露，有36万考生“临阵脱逃”自动放弃了考试。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 2, 5, 3]",1.322814702987671
168,临阵脱逃,担心不行走人 司法考试首日2000人临阵脱逃,,"['90927893976.png', '58358334039.png', '49752844525.png', '90625933235.png', '80767057976.png']","Consider the expression: [临阵脱逃] in the Chinese language, and its meaning in context: [担心不行走人 司法考试首日2000人临阵脱逃]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 3, 2]",4.066515207290649
