id,nc,sent,rank label,rank pred,input,output,time
94,stjerne i boka,Den lille jenten fargela en stjerne i boka si.,,"['35239326992.png', '93134576084.png', '28628905116.png', '26783806705.png', '51987267093.png']","Consider the expression: [stjerne i boka] in the Norwegian language, and its meaning in context: [Den lille jenten fargela en stjerne i boka si.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 4, 2]",1.1710073947906494
95,stjerne i boka,"Får å øve seg på former måtte han tegne opp en sirkel, trekant og stjerne i boka.",,"['93134576084.png', '35239326992.png', '28628905116.png', '26783806705.png', '51987267093.png']","Consider the expression: [stjerne i boka] in the Norwegian language, and its meaning in context: [Får å øve seg på former måtte han tegne opp en sirkel, trekant og stjerne i boka.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 1, 3, 2]",1.0836505889892578
96,oksemarked,"Folk er mer bekymret over å miste et nytt oksemarked enn å tape penger i et bjørnemarked , sier forvalteren.",,"['20326113153.png', '74566558934.png', '65283206130.png', '10313685588.png', '63521113039.png']","Consider the expression: [oksemarked] in the Norwegian language, and its meaning in context: [Folk er mer bekymret over å miste et nytt oksemarked enn å tape penger i et bjørnemarked , sier forvalteren.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 2, 4, 3]",0.9243600368499756
97,oksemarked,"I oksemarkedet kunne alle tjene penger, til og med min bestemor, men likevel forsynte forvalterne seg med masse i honorarer, og det gjør meg så forbannet.",,"['20326113153.png', '74566558934.png', '65283206130.png', '10313685588.png', '63521113039.png']","Consider the expression: [oksemarked] in the Norwegian language, and its meaning in context: [I oksemarkedet kunne alle tjene penger, til og med min bestemor, men likevel forsynte forvalterne seg med masse i honorarer, og det gjør meg så forbannet.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 2, 3, 1]",0.7822771072387695
98,oksemarked,Familien måtte selge oksen sin på oksemarked for å få råd til mat gjennom vinteren.,,"['65283206130.png', '10313685588.png', '74566558934.png', '20326113153.png', '63521113039.png']","Consider the expression: [oksemarked] in the Norwegian language, and its meaning in context: [Familien måtte selge oksen sin på oksemarked for å få råd til mat gjennom vinteren.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 1, 5, 3]",0.8818073272705078
99,oksemarked,"I det tropiske landet var det flere oksemarkeder, hvor man kunne finne okser i alle slags størrelser og farger.",,"['65283206130.png', '10313685588.png', '63521113039.png', '74566558934.png', '20326113153.png']","Consider the expression: [oksemarked] in the Norwegian language, and its meaning in context: [I det tropiske landet var det flere oksemarkeder, hvor man kunne finne okser i alle slags størrelser og farger.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 2, 3, 5]",0.7581870555877686
100,bolle i ovnen,"Ulrikke Holmøy postet et bilde av en bolle i ovnen på Facebook, et dårlig skjult hint om at her er barn på vei.",,"['44666372609.png', '18974210636.png', '31421947066.png', '78590134187.png', '48618085636.png']","Consider the expression: [bolle i ovnen] in the Norwegian language, and its meaning in context: [Ulrikke Holmøy postet et bilde av en bolle i ovnen på Facebook, et dårlig skjult hint om at her er barn på vei.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 2, 5, 1]",0.8223536014556885
101,bolle i ovnen,"Det viser seg at Joy har fått en uønsket bolle i ovnen, og graviditeten kan være en fare for livet hennes.",,"['44666372609.png', '31421947066.png', '78590134187.png', '18974210636.png', '48618085636.png']","Consider the expression: [bolle i ovnen] in the Norwegian language, and its meaning in context: [Det viser seg at Joy har fått en uønsket bolle i ovnen, og graviditeten kan være en fare for livet hennes.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 3, 4, 2]",0.7379739284515381
102,bolle i ovnen,"Da han våket, luktet han med én gang at det var boller i ovnen, som han skulle få til bursdagsfrokost.",,"['18974210636.png', '78590134187.png', '44666372609.png', '48618085636.png', '31421947066.png']","Consider the expression: [bolle i ovnen] in the Norwegian language, and its meaning in context: [Da han våket, luktet han med én gang at det var boller i ovnen, som han skulle få til bursdagsfrokost.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 2, 5, 1]",0.7444403171539307
103,bolle i ovnen,"Da Mona skulle lage middag, merket hun at det fremdeles var en bolle i ovnen fra gårsdagen bakeøkt.",,"['44666372609.png', '31421947066.png', '48618085636.png', '18974210636.png', '78590134187.png']","Consider the expression: [bolle i ovnen] in the Norwegian language, and its meaning in context: [Da Mona skulle lage middag, merket hun at det fremdeles var en bolle i ovnen fra gårsdagen bakeøkt.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 1, 2]",0.9589741230010986
104,melkeku,Prins William og hertuginne Kates barn er blitt ei god melkeku for britiske forhandlere.,,"['43393653002.png', '76106179963.png', '30280143990.png', '85753917186.png', '93019179945.png']","Consider the expression: [melkeku] in the Norwegian language, and its meaning in context: [Prins William og hertuginne Kates barn er blitt ei god melkeku for britiske forhandlere.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 3, 1]",1.0593140125274658
105,melkeku,Real Madrid-president Florentino Pérez sikret seg både en fotballspiller og en kommersiell melkeku i David Beckham.,,"['43393653002.png', '30280143990.png', '76106179963.png', '85753917186.png', '93019179945.png']","Consider the expression: [melkeku] in the Norwegian language, and its meaning in context: [Real Madrid-president Florentino Pérez sikret seg både en fotballspiller og en kommersiell melkeku i David Beckham.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 2, 5, 1]",0.8585000038146973
106,melkeku,"Den gamle melkekua sto fredelig på beitet, og lot seg ikke rikke av at barna fristet den med gulrøtter.",,"['85753917186.png', '30280143990.png', '43393653002.png', '93019179945.png', '76106179963.png']","Consider the expression: [melkeku] in the Norwegian language, and its meaning in context: [Den gamle melkekua sto fredelig på beitet, og lot seg ikke rikke av at barna fristet den med gulrøtter.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 1, 2]",0.793642520904541
107,melkeku,"For å ha melk til frokosten, må Ruben ut i stallen til melkekuen hver morgen.",,"['85753917186.png', '30280143990.png', '43393653002.png', '93019179945.png', '76106179963.png']","Consider the expression: [melkeku] in the Norwegian language, and its meaning in context: [For å ha melk til frokosten, må Ruben ut i stallen til melkekuen hver morgen.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 5, 2]",0.9276864528656006
108,steinansikt,"EU-kommisjonens president Romano Prodi, med sitt alvorlige og mutte steinansikt, satt ved siden av som en sterk kontrast til den joviale svensken, Göran Persson.",,"['91718734253.png', '70818223405.png', '82066868409.png', '34670737270.png', '52607627443.png']","Consider the expression: [steinansikt] in the Norwegian language, and its meaning in context: [EU-kommisjonens president Romano Prodi, med sitt alvorlige og mutte steinansikt, satt ved siden av som en sterk kontrast til den joviale svensken, Göran Persson.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 5, 3, 1]",0.826096773147583
109,steinansikt,Han har et steinansikt som kunne vært gravert i granitt med eggen av egen sorg og saknad.,,"['82066868409.png', '34670737270.png', '91718734253.png', '70818223405.png', '52607627443.png']","Consider the expression: [steinansikt] in the Norwegian language, and its meaning in context: [Han har et steinansikt som kunne vært gravert i granitt med eggen av egen sorg og saknad.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 4, 1, 5]",0.8053066730499268
110,steinansikt,"Statuen hadde et gigantisk steinansikt, som gjennom hundrevis av år hadde blitt slitt ned av regn og vind.",,"['70818223405.png', '91718734253.png', '34670737270.png', '82066868409.png', '52607627443.png']","Consider the expression: [steinansikt] in the Norwegian language, and its meaning in context: [Statuen hadde et gigantisk steinansikt, som gjennom hundrevis av år hadde blitt slitt ned av regn og vind.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 1, 5, 3]",0.7442317008972168
111,steinansikt,I det nye muséumet var det blant annet flere steinansikt på utstilling.,,"['70818223405.png', '91718734253.png', '82066868409.png', '34670737270.png', '52607627443.png']","Consider the expression: [steinansikt] in the Norwegian language, and its meaning in context: [I det nye muséumet var det blant annet flere steinansikt på utstilling.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 1, 4, 3]",0.9085342884063721
112,syvende himmel,Kåre Helvik Morken og resten av Nyborg-spillerne var i syvende himmel etter finaleseieren over svenske Falkenberg søndag.,,"['57119635179.png', '87312193192.png', '49257464768.png', '85931925944.png', '84876047157.png']","Consider the expression: [syvende himmel] in the Norwegian language, and its meaning in context: [Kåre Helvik Morken og resten av Nyborg-spillerne var i syvende himmel etter finaleseieren over svenske Falkenberg søndag.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 4, 5]",0.7509884834289551
113,syvende himmel,"Jeg ønsker å rose helsevesenet langt opp i den syvende himmel, etter at de har tatt seg så godt av kjæresten min, meg og min datter Therese",,"['87312193192.png', '85931925944.png', '49257464768.png', '57119635179.png', '84876047157.png']","Consider the expression: [syvende himmel] in the Norwegian language, and its meaning in context: [Jeg ønsker å rose helsevesenet langt opp i den syvende himmel, etter at de har tatt seg så godt av kjæresten min, meg og min datter Therese]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 4, 1, 3]",0.9148931503295898
114,syvende himmel,"I fortellingen stiger helten opp gjennom de seks første nivåene før han endelig når den syvende himmelen, hvor luften er full av stjernestøv.",,"['87312193192.png', '49257464768.png', '84876047157.png', '85931925944.png', '57119635179.png']","Consider the expression: [syvende himmel] in the Norwegian language, and its meaning in context: [I fortellingen stiger helten opp gjennom de seks første nivåene før han endelig når den syvende himmelen, hvor luften er full av stjernestøv.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 5, 1, 3]",0.8126199245452881
115,syvende himmel,"Astronomen beskrev den syvende himmelen som et mystisk lag i universets struktur, hvor våre fysiske lover ikke gjelder.",,"['49257464768.png', '85931925944.png', '87312193192.png', '57119635179.png', '84876047157.png']","Consider the expression: [syvende himmel] in the Norwegian language, and its meaning in context: [Astronomen beskrev den syvende himmelen som et mystisk lag i universets struktur, hvor våre fysiske lover ikke gjelder.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 4, 5, 1]",2.7149510383605957
116,kalde føtter,"To menn er anklaget for å ha planlagt å kidnappe Sammer og hans familie, for deretter å kreve løsepenger på over sju millioner kroner, men planen gikk i vasken da han ene fikk kalde føtter, og anga seg selv til politiet",,"['59389949074.png', '40505744934.png', '10831426233.png', '64457961463.png', '39948924769.png']","Consider the expression: [kalde føtter] in the Norwegian language, and its meaning in context: [To menn er anklaget for å ha planlagt å kidnappe Sammer og hans familie, for deretter å kreve løsepenger på over sju millioner kroner, men planen gikk i vasken da han ene fikk kalde føtter, og anga seg selv til politiet]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 2, 5, 1]",0.736595869064331
117,kalde føtter,"Jude Law fridde til Sienna første juledag i fjor, og tidligere i år har det vært spekulert i om bryllupet ble avlyst fordi Sienna angivelig skulle ha fått kalde føtter",,"['59389949074.png', '64457961463.png', '10831426233.png', '40505744934.png', '39948924769.png']","Consider the expression: [kalde føtter] in the Norwegian language, and its meaning in context: [Jude Law fridde til Sienna første juledag i fjor, og tidligere i år har det vært spekulert i om bryllupet ble avlyst fordi Sienna angivelig skulle ha fått kalde føtter]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 3, 5, 2, 4]",0.7592368125915527
118,kalde føtter,"På fjelltur er det ikke uvanlig å få kalde føtter, så husk å ta meg deg et ekstra par ullsokker i sekken.",,"['64457961463.png', '59389949074.png', '40505744934.png', '10831426233.png', '39948924769.png']","Consider the expression: [kalde føtter] in the Norwegian language, and its meaning in context: [På fjelltur er det ikke uvanlig å få kalde føtter, så husk å ta meg deg et ekstra par ullsokker i sekken.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 3, 5, 2]",0.9363851547241211
119,kalde føtter,"I gamle hus kan det være lurt å gå med tøfler innenfdørs, for å unngå å få kalde føtter.",,"['64457961463.png', '39948924769.png', '10831426233.png', '59389949074.png', '40505744934.png']","Consider the expression: [kalde føtter] in the Norwegian language, and its meaning in context: [I gamle hus kan det være lurt å gå med tøfler innenfdørs, for å unngå å få kalde føtter.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 5, 4, 1]",1.038802146911621
120,kald skulder,Russlands statsminister Vladimir Putin ble møtt med en kald skulder da han forsøkte å begrunne den russiske krigen i Tsjetsjenia overfor Bill Clinton i Oslo.,,"['52326636990.png', '18817901849.png', '85598863022.png', '62277565112.png', '86964490057.png']","Consider the expression: [kald skulder] in the Norwegian language, and its meaning in context: [Russlands statsminister Vladimir Putin ble møtt med en kald skulder da han forsøkte å begrunne den russiske krigen i Tsjetsjenia overfor Bill Clinton i Oslo.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 2, 1, 3]",2.3993122577667236
121,kald skulder,"Ingen partier ønsker i utgangspunktet å sitte i regjering sammen med Fremskrittspartiet, og etter de siste ukenes offentlige skittentøyvask har de fått enda en god grunn til å vende partiet en kald skulder.",,"['18817901849.png', '52326636990.png', '85598863022.png', '62277565112.png', '86964490057.png']","Consider the expression: [kald skulder] in the Norwegian language, and its meaning in context: [Ingen partier ønsker i utgangspunktet å sitte i regjering sammen med Fremskrittspartiet, og etter de siste ukenes offentlige skittentøyvask har de fått enda en god grunn til å vende partiet en kald skulder.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 4, 5]",1.3704676628112793
122,kald skulder,Legejournalen beskrev en unormalt kald skulder som et mulug symptom på frostskade.,,"['85598863022.png', '52326636990.png', '18817901849.png', '86964490057.png', '62277565112.png']","Consider the expression: [kald skulder] in the Norwegian language, and its meaning in context: [Legejournalen beskrev en unormalt kald skulder som et mulug symptom på frostskade.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 4, 3, 2]",0.9846973419189453
123,kald skulder,Etter å ha sovet ute fikk hun en så kald skulder at det tok flere timer før hun fikk varmet den opp igjen.,,"['85598863022.png', '18817901849.png', '52326636990.png', '62277565112.png', '86964490057.png']","Consider the expression: [kald skulder] in the Norwegian language, and its meaning in context: [Etter å ha sovet ute fikk hun en så kald skulder at det tok flere timer før hun fikk varmet den opp igjen.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 3, 4, 5, 2]",1.0906755924224854
124,hermegås,"Den britiske avisa Express har tydeligvis bitt seg merke i at den norske kronprinsfamilien legger ut private bilder i sosiale medier, i likhet med Kate og hertugfamilien, og kaller derfor det norske kronprinsparet for kongelig hermegås på grunn av dette.",,"['13506651738.png', '88883389440.png', '63836385785.png', '79896113008.png', '12789412503.png']","Consider the expression: [hermegås] in the Norwegian language, and its meaning in context: [Den britiske avisa Express har tydeligvis bitt seg merke i at den norske kronprinsfamilien legger ut private bilder i sosiale medier, i likhet med Kate og hertugfamilien, og kaller derfor det norske kronprinsparet for kongelig hermegås på grunn av dette.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 4, 5, 1]",1.1738512516021729
125,hermegås,"Jeg hører at folk påstår at jeg er kreativ, men langt derifra; jeg er en etterdilter, ei hermegås som ikke er overdrevent god på det en gang.",,"['88883389440.png', '13506651738.png', '79896113008.png', '63836385785.png', '12789412503.png']","Consider the expression: [hermegås] in the Norwegian language, and its meaning in context: [Jeg hører at folk påstår at jeg er kreativ, men langt derifra; jeg er en etterdilter, ei hermegås som ikke er overdrevent god på det en gang.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 5, 2]",1.1145906448364258
126,hermegås,På gården fulgte hermegåsen etter bonden og etterlignet hvert steg med stor presisjon.,,"['88883389440.png', '13506651738.png', '63836385785.png', '79896113008.png', '12789412503.png']","Consider the expression: [hermegås] in the Norwegian language, and its meaning in context: [På gården fulgte hermegåsen etter bonden og etterlignet hvert steg med stor presisjon.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 5, 4, 3]",0.9637501239776611
127,hermegås,Den yngste av gåsene var en hermegås som hermet etter alle bevegelsene til sine storesøsken.,,"['88883389440.png', '13506651738.png', '79896113008.png', '63836385785.png', '12789412503.png']","Consider the expression: [hermegås] in the Norwegian language, and its meaning in context: [Den yngste av gåsene var en hermegås som hermet etter alle bevegelsene til sine storesøsken.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 2, 1, 5]",0.7938377857208252
128,sofagris,"Bråten var selv sofagris til han var rundt femti år, men nå er han kroppsbygger og utdannet trener ved Norges idrettshøgskole.",,"['48267839296.png', '39524129431.png', '33337824796.png', '52792201538.png', '60474966367.png']","Consider the expression: [sofagris] in the Norwegian language, and its meaning in context: [Bråten var selv sofagris til han var rundt femti år, men nå er han kroppsbygger og utdannet trener ved Norges idrettshøgskole.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 5, 1, 4]",0.8889553546905518
129,sofagris,"Hos mennesker kan genene i mitokondriene bety forskjellen mellom en sofagris og en stjerneatlet, sier Erik Schon ved Columbia universitet i New York.",,"['33337824796.png', '48267839296.png', '39524129431.png', '52792201538.png', '60474966367.png']","Consider the expression: [sofagris] in the Norwegian language, and its meaning in context: [Hos mennesker kan genene i mitokondriene bety forskjellen mellom en sofagris og en stjerneatlet, sier Erik Schon ved Columbia universitet i New York.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 2, 4]",0.7734375
130,sofagris,Sofagrisen lå langstrakt over putene og gryntet fornøyd da noen endelig klødde den bak øret.,,"['33337824796.png', '39524129431.png', '48267839296.png', '52792201538.png', '60474966367.png']","Consider the expression: [sofagris] in the Norwegian language, and its meaning in context: [Sofagrisen lå langstrakt over putene og gryntet fornøyd da noen endelig klødde den bak øret.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 4, 2, 1]",0.9528594017028809
131,sofagris,"I barneboken sitter sofagrisen og leser avisen hver morgen, mens de andre dyrene ser på forbauset.",,"['33337824796.png', '48267839296.png', '39524129431.png', '52792201538.png', '60474966367.png']","Consider the expression: [sofagris] in the Norwegian language, and its meaning in context: [I barneboken sitter sofagrisen og leser avisen hver morgen, mens de andre dyrene ser på forbauset.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 2, 5, 3]",0.9308311939239502
132,kræsjkurs,"Det er på høy tid at forskere og kvalifiserte motdebattantanter får svare Spetalen og andre klimaskeptikere med et sårt tiltrengt kræsjkurs i klimatologi, og samtidig rydder opp i grove misforståelser og andre pseudovitenskapelige påstander i ukritiske medier",,"['47026992035.png', '55762400930.png', '20381509577.png', '64222918768.png', '81518887484.png']","Consider the expression: [kræsjkurs] in the Norwegian language, and its meaning in context: [Det er på høy tid at forskere og kvalifiserte motdebattantanter får svare Spetalen og andre klimaskeptikere med et sårt tiltrengt kræsjkurs i klimatologi, og samtidig rydder opp i grove misforståelser og andre pseudovitenskapelige påstander i ukritiske medier]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 3, 1, 5]",0.7520945072174072
133,kræsjkurs,"På asylmottaket var det kræsjkurs i norsk jul, hvor vi fikk smake norsk julemat, lærte oss at man må vente med å åpne julegaver til ettermiddagen og hvordan og når man pyntet juletreet.",,"['47026992035.png', '55762400930.png', '20381509577.png', '64222918768.png', '81518887484.png']","Consider the expression: [kræsjkurs] in the Norwegian language, and its meaning in context: [På asylmottaket var det kræsjkurs i norsk jul, hvor vi fikk smake norsk julemat, lærte oss at man må vente med å åpne julegaver til ettermiddagen og hvordan og når man pyntet juletreet.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 1, 5, 4]",1.0159227848052979
134,kræsjkurs,"Før han skulle ha oppkjøring, måtte han gjennom et kræsjkurs for å lære om farligheten ved å kræsje i høy fart.",,"['47026992035.png', '55762400930.png', '20381509577.png', '64222918768.png', '81518887484.png']","Consider the expression: [kræsjkurs] in the Norwegian language, and its meaning in context: [Før han skulle ha oppkjøring, måtte han gjennom et kræsjkurs for å lære om farligheten ved å kræsje i høy fart.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 5, 3, 2]",0.7714862823486328
135,kræsjkurs,"For å få elevene til å forstå hvor farlig det er å råkjøre, hadde læreren et kræsjkurs, hvor han viste bilder av knuste biler som hadde kræsjet.",,"['47026992035.png', '55762400930.png', '20381509577.png', '64222918768.png', '81518887484.png']","Consider the expression: [kræsjkurs] in the Norwegian language, and its meaning in context: [For å få elevene til å forstå hvor farlig det er å råkjøre, hadde læreren et kræsjkurs, hvor han viste bilder av knuste biler som hadde kræsjet.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 4, 3, 2]",2.4708023071289062
136,krokodilletårer,Aktor Gerrie Nel kjøper ikke Oscar Pistorius forklaring og beskyldte atleten for krokodilletårer i retten mandag.,,"['75621104446.png', '94195590354.png', '89626099383.png', '17949468790.png', '47716698255.png']","Consider the expression: [krokodilletårer] in the Norwegian language, and its meaning in context: [Aktor Gerrie Nel kjøper ikke Oscar Pistorius forklaring og beskyldte atleten for krokodilletårer i retten mandag.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 3, 1, 4]",1.1185505390167236
137,krokodilletårer,Arbeiderpartiets Tore Paulsen Værnes gråter sine krokodilletårer når han kritiserer flertallet for å utvide formannskapet med to medlemmer.,,"['89626099383.png', '75621104446.png', '94195590354.png', '17949468790.png', '47716698255.png']","Consider the expression: [krokodilletårer] in the Norwegian language, and its meaning in context: [Arbeiderpartiets Tore Paulsen Værnes gråter sine krokodilletårer når han kritiserer flertallet for å utvide formannskapet med to medlemmer.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 5, 2, 3]",0.8905353546142578
138,krokodilletårer,"Da krokodillen gapte, kunne de se små krokodilletårer samle seg i øyekroken før de dryppet ned i vannet.",,"['94195590354.png', '17949468790.png', '47716698255.png', '75621104446.png', '89626099383.png']","Consider the expression: [krokodilletårer] in the Norwegian language, and its meaning in context: [Da krokodillen gapte, kunne de se små krokodilletårer samle seg i øyekroken før de dryppet ned i vannet.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 2, 5, 1]",2.3390798568725586
139,krokodilletårer,"Barna stirret fortryllet på krokodilletårene, som om reptilet gråt over noe det hadde sett.",,"['94195590354.png', '75621104446.png', '89626099383.png', '47716698255.png', '17949468790.png']","Consider the expression: [krokodilletårer] in the Norwegian language, and its meaning in context: [Barna stirret fortryllet på krokodilletårene, som om reptilet gråt over noe det hadde sett.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 4, 3, 1]",0.7242333889007568
140,ran på høylys dag,"Vi har i de to kampene mot søppel-laget fra Bilbao blitt utsatt for grovt ran på høylys dag, skriver supportergjengen, og kaller dommer Tony Chapron et undermenneske.",,"['81348148462.png', '40821011549.png', '75601991081.png', '31253293440.png', '33340941319.png']","Consider the expression: [ran på høylys dag] in the Norwegian language, and its meaning in context: [Vi har i de to kampene mot søppel-laget fra Bilbao blitt utsatt for grovt ran på høylys dag, skriver supportergjengen, og kaller dommer Tony Chapron et undermenneske.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",0.8167636394500732
141,ran på høylys dag,"Jeg må ærlig inrømme at 345 kroner for ett kjøttstykke, en god posjon salat og 10-12 biter med chips er ran på høylys dag.",,"['81348148462.png', '75601991081.png', '33340941319.png', '40821011549.png', '31253293440.png']","Consider the expression: [ran på høylys dag] in the Norwegian language, and its meaning in context: [Jeg må ærlig inrømme at 345 kroner for ett kjøttstykke, en god posjon salat og 10-12 biter med chips er ran på høylys dag.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 4, 2, 3]",1.455636978149414
